channel_id,channel_name,uploads_playlist_id,subscriber_count
UCX4TZGuPlHeXffmZOx3f67g,Laura Gomez,UUX4TZGuPlHeXffmZOx3f67g,14200
UC3JGnf8zOIQ06PGQ0Yb2_1Q,Kelsey Rodriguez,UU3JGnf8zOIQ06PGQ0Yb2_1Q,184000
UCyCUOj3m8obpsu004Oi4lkQ,Jessica Mariah 🤍,UUyCUOj3m8obpsu004Oi4lkQ,26800
UC7geKfz2-IH0rsgRBtHTm0g,Learn With Shopify,UU7geKfz2-IH0rsgRBtHTm0g,375000
UCCLDxWF-YuJvDsbaoG8TenA,Learn With Abby,UUCLDxWF-YuJvDsbaoG8TenA,20800
UCH_Ydumt_M9QpTmZLLrrmvw,Juan SMMA Journey,UUH_Ydumt_M9QpTmZLLrrmvw,7870
UCBM6AwaDl8uPVAN_BUIqPUw,Anurag Aggarwal,UUBM6AwaDl8uPVAN_BUIqPUw,4430000
UC0nVZ-b1GGWpR3BBdFPrnDA,Insured Nomads,UU0nVZ-b1GGWpR3BBdFPrnDA,58
UC9Dzu404HiS-p2WLDvxFuzg,Shea Quinn,UU9Dzu404HiS-p2WLDvxFuzg,210
UCI2u1lmVFzzYECugHsK-JjQ,heatherstudio,UUI2u1lmVFzzYECugHsK-JjQ,51400
UCmu2-P9KE7MmdCJwDOwZIxA,Toni Scott,UUmu2-P9KE7MmdCJwDOwZIxA,13000
UCLqF3iscv013HA7Lk0S4ObA,Dr. Chantal,UULqF3iscv013HA7Lk0S4ObA,88
UCWPL3MXXP67-QTgLnIotrNQ,NanoBytesInc,UUWPL3MXXP67-QTgLnIotrNQ,67300
UCwOFO2mso90eiBi6g6mOjAg,Drk Talks,UUwOFO2mso90eiBi6g6mOjAg,260000
UCAgLB5ZShYvKC_df__6IPGQ,NSB Pictures,UUAgLB5ZShYvKC_df__6IPGQ,1230000
UCG_IrPctEQKfm4f09u_Muxg,Kyle Plummer,UUG_IrPctEQKfm4f09u_Muxg,25000
UC6-khedopHi_mWtma9mZcvg,The Detailing Business Class Podcast,UU6-khedopHi_mWtma9mZcvg,3110
UCyioqSHJJSzcK3lMTtkne9g,Community Bookstore Live,UUyioqSHJJSzcK3lMTtkne9g,1640
UCrLe85KbtkqnnSnIVc-KLjA,Nonstop Dan,UUrLe85KbtkqnnSnIVc-KLjA,770000
UC1YBt7XX1NynB6gOOm06-BQ,10X INCOME,UU1YBt7XX1NynB6gOOm06-BQ,303000
UCNuT-1B2c4ooulNw--6gYeg,firstnamekaylee,UUNuT-1B2c4ooulNw--6gYeg,109
UCnvB3xCvPSyrBAMHgBe3dVw,Ben Alistor,UUnvB3xCvPSyrBAMHgBe3dVw,69800
UC8HGfwObJ9DwbRX3xmwg1xg,Nathan Nazareth,UU8HGfwObJ9DwbRX3xmwg1xg,229000
UCZDCqcWZVNyvTSsoc-chKJg,Spreading Gyan,UUZDCqcWZVNyvTSsoc-chKJg,2090000
UCBefMCM6P3C2xKsicqUA-kQ,Brandon Timothy,UUBefMCM6P3C2xKsicqUA-kQ,84700
UCzcPf326yBa1X-J-RGdyfmQ,ShineOn Print-On-Demand,UUzcPf326yBa1X-J-RGdyfmQ,15300
UCCzXT3Zt9keSOy59MZQuY1g,Shopify Success,UUCzXT3Zt9keSOy59MZQuY1g,15000
UCZJyL1GiRcQA5NdyK9RL63Q,Digital Dhairya,UUZJyL1GiRcQA5NdyK9RL63Q,390000
UCkSeNMVRReFuoECSePlffHA,ENGINEERING TACTICS,UUkSeNMVRReFuoECSePlffHA,115000
UCxm-s8rw_CIVRJSI8TSINFg,Development Dynamics,UUxm-s8rw_CIVRJSI8TSINFg,1560
UCDqWHKxfMne_-a0hcWehALA,Muhammad Hamza Irshad,UUDqWHKxfMne_-a0hcWehALA,709
UCzECcWyxP--9eP951AaoljA,warikoo Shorts,UUzECcWyxP--9eP951AaoljA,558000
UCzB7zFhM1jLQdV0A-iZtZqg,Deya,UUzB7zFhM1jLQdV0A-iZtZqg,6330
UCL5Hf6_JIzb3HpiJQGqs8cQ,Matt Granger,UUL5Hf6_JIzb3HpiJQGqs8cQ,683000
UC4qSvhN70P3bi-1SNKiZ0Bw,Natascha | The Passive Income Mom,UU4qSvhN70P3bi-1SNKiZ0Bw,1
UC0cbJ5fFFI8ahv76UqhU4Ng,MY AI Agent,UU0cbJ5fFFI8ahv76UqhU4Ng,5830
UCoieQB9Iid3abr3fy8XNl-g,Yad,UUoieQB9Iid3abr3fy8XNl-g,35700
UCAeIUXSCsk-vgFfd0S0CRgQ,Nick Aalerud,UUAeIUXSCsk-vgFfd0S0CRgQ,551
UCyQQyc5SoZDG1hXg5BjZkEw,myTrends,UUyQQyc5SoZDG1hXg5BjZkEw,342000
UC29Etm77Hf0TVhqAgxyN9CA,The Isaiah Ashley Show,UU29Etm77Hf0TVhqAgxyN9CA,9730
UChFOoffXYQ-umxTzwTDgoxg,Carter Vincentini ,UUhFOoffXYQ-umxTzwTDgoxg,3800
UCflllU51MUPn2rLYprN2iqA,Talha Hameed,UUflllU51MUPn2rLYprN2iqA,2640
UC1GJqKYgM1cF0MS_MV_02Lw,SHANTIA,UU1GJqKYgM1cF0MS_MV_02Lw,526
UCZLFu8bHbwtnIgWLg5UtINw,vidIQ,UUZLFu8bHbwtnIgWLg5UtINw,1580000
UClq3ek6ILSxJSJ_azMtz3FQ,Natalia Kalinska,UUlq3ek6ILSxJSJ_azMtz3FQ,89200
UCEAAzv2OBqxsSczKJ2QZyGQ,Pushkar Raj Thakur: Business Coach,UUEAAzv2OBqxsSczKJ2QZyGQ,9320000
UCwFzZN7U8VhmochUCOEKWiA,Bettina Rae,UUwFzZN7U8VhmochUCOEKWiA,42600
UCgWQt7jFwIHUmS4zlfQEgdw,Tech Talk With Sanjeev,UUgWQt7jFwIHUmS4zlfQEgdw,272000
UCMTDWG_-W5MPJXQkpZsTxVg,Anastasia Blogger,UUMTDWG_-W5MPJXQkpZsTxVg,102000
UC6aLwtydDZXvkxIfPOTRiuQ,Mr. Money,UU6aLwtydDZXvkxIfPOTRiuQ,199000
UCaYF1G_L5J7sqJzEeBVUDzw,Rowena Tsai,UUaYF1G_L5J7sqJzEeBVUDzw,705000
UCdOPzgbosSnbfwd9-iXP2NA,Vanessa Lau,UUdOPzgbosSnbfwd9-iXP2NA,696000
UCgbZfrki2I9XAxKkiXLRDiQ,Coach Shandi,UUgbZfrki2I9XAxKkiXLRDiQ,41
UCarQwSjlgfFFZrU5lDbr5Rg,Tube Resource,UUarQwSjlgfFFZrU5lDbr5Rg,5
UCBWYtJGEJz76xYCIhipz2Ag,Laura Caldwell,UUBWYtJGEJz76xYCIhipz2Ag,160000
UCyXVnYGCN88U21SjhOvPnzQ,DiamondDhaliwal,UUyXVnYGCN88U21SjhOvPnzQ,243000
UCFttkHV02j98MfaMj4hhM4A,Syed Umar,UUFttkHV02j98MfaMj4hhM4A,103000
UCZWA1vSN7oXQWMMg1jh67Zg,Invest Like Millionaire's,UUZWA1vSN7oXQWMMg1jh67Zg,337
UCo5XgnyGzko1paOIPneAbaA,Digi GOATs,UUo5XgnyGzko1paOIPneAbaA,7
UCRU2BIPCIilSYp0mXwp3-3g,Healthy Wealthy Skinny,UURU2BIPCIilSYp0mXwp3-3g,41600
UCeuLwuQE8SV7WYFAOoIiI1A,Telugu Experiments,UUeuLwuQE8SV7WYFAOoIiI1A,418000
UCNa2XVW-mWw3DG8fnvtSSdg,Edusquadz,UUNa2XVW-mWw3DG8fnvtSSdg,131000
UCHnE9NodOn_dguyg5_yZXwQ,RxCKSTxR,UUHnE9NodOn_dguyg5_yZXwQ,854000
UC19x8yVdc96ogGHQyb4gfwg,wittySpace,UU19x8yVdc96ogGHQyb4gfwg,1760000
UCqbT69ECLboR0vmHBrMOx2A,Venkat Raja,UUqbT69ECLboR0vmHBrMOx2A,8180
UCMc9phNA46hHb-sES-K0xAQ,RobertIDK,UUMc9phNA46hHb-sES-K0xAQ,1350000
UCxgAuX3XZROujMmGphN_scA,Mark Tilbury,UUxgAuX3XZROujMmGphN_scA,1880000
UCFh8dm2i06HeQ2Psgk5oFXw,AddToCart,UUFh8dm2i06HeQ2Psgk5oFXw,13600
UCXQwIcvmTCd03lt6_RoCS5Q,Caz Wilson | Social Media Marketing & Facebook Ads,UUXQwIcvmTCd03lt6_RoCS5Q,82
UCJ7pgzmKl106JBwrP9WrMcQ,Gulshan kunwar,UUJ7pgzmKl106JBwrP9WrMcQ,3340
UCC8wczy7734jKPhiR2UkS9A,Wholesale Ted,UUC8wczy7734jKPhiR2UkS9A,1110000
UC6a670-cHogNxe4QBfCSkFg,DVNTY,UU6a670-cHogNxe4QBfCSkFg,287000
UCPv5nMdq1OpzvOWj2bJ10QQ,Kevin Chee,UUPv5nMdq1OpzvOWj2bJ10QQ,4200
UCJPaxnEbYAh-IXXfXn5PLYA,Arturas Bondarciukas,UUJPaxnEbYAh-IXXfXn5PLYA,56
UCItXVkLkMv3RbJesDZW0uYA,Hammy and Olivia,UUItXVkLkMv3RbJesDZW0uYA,4110000
UCI3TnONs_eoXQ2Duq_WVH5w,Brian Moncada,UUI3TnONs_eoXQ2Duq_WVH5w,9990
UCywpJHDLappoxKoKp544yEw,IFW Vlogs,UUywpJHDLappoxKoKp544yEw,21900
UC3B5opDht73up8W1rXlJ_UA,Secret,UU3B5opDht73up8W1rXlJ_UA,554000
UCg8jb5qTZWa9WLBT6-JBsnw,Tim Koa,UUg8jb5qTZWa9WLBT6-JBsnw,117000
UCbHLN06Dkgs50CTFVgOqz3g,Anuj Gupta,UUbHLN06Dkgs50CTFVgOqz3g,612
UCA7RxVq2pMGYp_-Qo4S2dEw,Technical Yogi,UUA7RxVq2pMGYp_-Qo4S2dEw,1810000
UCDP7HYO5PFm7cxCyP-1oR5g,Indian tech Babu,UUDP7HYO5PFm7cxCyP-1oR5g,8960
UC7Fu-WBww1F2j5VQB3wtrGg,Logan Ski Finance,UU7Fu-WBww1F2j5VQB3wtrGg,157000
UCMfB7omlKWPzrvsiONeZMow,Andrew Yu,UUMfB7omlKWPzrvsiONeZMow,26500
UC3HaEnwOGvJoebkSmQZYqug,Marko,UU3HaEnwOGvJoebkSmQZYqug,26300
UC1tpxkUrT8eeaKC9EdtuTJg,Show-Jo,UU1tpxkUrT8eeaKC9EdtuTJg,25600
UCGYuv67lT-sjB8OzwmZsNaQ,Dr. Khushbu Pandya,UUGYuv67lT-sjB8OzwmZsNaQ,311
UCxLIJccyaRQDeyu6RzUsPuw,JackSucksAtStuff,UUxLIJccyaRQDeyu6RzUsPuw,1470000
UCy3avhfHpBbbgwZpNvuVklg,Hutts,UUy3avhfHpBbbgwZpNvuVklg,465000
UC3fg6pL63upkXCc0T203wVg,Sara Dietschy,UU3fg6pL63upkXCc0T203wVg,930000
UCwsvtU88eu2-fqQhTqrbwWw,RJMBricks,UUwsvtU88eu2-fqQhTqrbwWw,384000
UCfDOFkSZUjFZycm4FSFmr5g,Seeb Ahmad,UUfDOFkSZUjFZycm4FSFmr5g,4580
UCOwiQHSjCZdLfurAAnh7v7w,Lucas Lee-Tyson,UUOwiQHSjCZdLfurAAnh7v7w,40000
UCO-JRd3f9EunKKh-U13EORQ,The Marketing Show,UUO-JRd3f9EunKKh-U13EORQ,2560
UCwNuaXJaQZzYrQAkh91KsMg,Jacqueline Vagar,UUwNuaXJaQZzYrQAkh91KsMg,19500
UCtisfT5K-Gm4iX2punScc0g,Hannah Ebeling,UUtisfT5K-Gm4iX2punScc0g,24200
UCI8IhL7hC04kZnnnUqBChPg,video-maker,UUI8IhL7hC04kZnnnUqBChPg,23
UCAY9pEzhCcdxbMwZLFs9UAw,Mindstorm Digital Marketing Ideas,UUAY9pEzhCcdxbMwZLFs9UAw,20900
UCpV5A65O3mvaJmlc669cI1A,Mary Spender,UUpV5A65O3mvaJmlc669cI1A,692000
UCupI_P4Oqjg0qww46kuvQuw,Partha Gupta,UUupI_P4Oqjg0qww46kuvQuw,21
UCsoOzdUcnoYmvDAn0_XPMTQ,Family Travel Show,UUsoOzdUcnoYmvDAn0_XPMTQ,4010
UCDN6swkI90CdaUBbHXvhKNQ,Mariya Trolls,UUDN6swkI90CdaUBbHXvhKNQ,2870
UCw3jwyEmeiRdkS22sOjMsSA,Hisham Sarwar,UUw3jwyEmeiRdkS22sOjMsSA,627000
UCVoVneLJ0pJZ5O1irMkzwyw,Konnection Business,UUVoVneLJ0pJZ5O1irMkzwyw,69100
UCwOk2sq9ehi4Q-sxAM4sfmA,BossUpCosmetics,UUwOk2sq9ehi4Q-sxAM4sfmA,521000
UChGFhVnyU5nI8pKPM0qtdfA,Chirag Kohli,UUhGFhVnyU5nI8pKPM0qtdfA,222
UCK7HY3mx2IygVJz-zfTyd8Q,Mary Joyce David,UUK7HY3mx2IygVJz-zfTyd8Q,429
UCz8TRvOtCjNbwyeo7bD_TYQ,Raman Ki Art,UUz8TRvOtCjNbwyeo7bD_TYQ,232000
UCKx5lHJ6Fr5mbT4TYVLh6ng,TheCottageFairy,UUKx5lHJ6Fr5mbT4TYVLh6ng,1410000
UCei6wyubYC1I1FwZ54LZFiA,Nick Nimmin,UUei6wyubYC1I1FwZ54LZFiA,887000
UCW0LO1EtemubDMYNuq4QJ7w,Ready Set Puzzle,UUW0LO1EtemubDMYNuq4QJ7w,277
UC7ZwIxBzgUB7jgAzaHzK_Ww,The Lisa Show,UU7ZwIxBzgUB7jgAzaHzK_Ww,669
UC6v4VLRmM587-DIHCLLEUuw,Ciel Chen,UU6v4VLRmM587-DIHCLLEUuw,1780
UCIZwIF-RyQxQNroTd5AFKNQ,Mike Sherrard,UUIZwIF-RyQxQNroTd5AFKNQ,85000
UCpBGki9xqP1kfWLPTmomrpA,Mark on Business,UUpBGki9xqP1kfWLPTmomrpA,14400
UCV6DIErmlguZOZInkwO3qOA,GAMERKING VLOGS,UUV6DIErmlguZOZInkwO3qOA,150000
UCgUCga0tYK3X01gL02DImvg,Ashish Tech,UUgUCga0tYK3X01gL02DImvg,138000
UCIQu3xNuIuaTXJfhZlGrFKA,That Wrestling Lady ,UUIQu3xNuIuaTXJfhZlGrFKA,86
UCVAbWl3d3XuHY28wU9DoDpA,pierson,UUVAbWl3d3XuHY28wU9DoDpA,4060000
UCW6Nqv6kCKcjvuL5C87YEiw,The Digital Professor,UUW6Nqv6kCKcjvuL5C87YEiw,463
UCv4PCu07nzDzS5fBAVEV5xQ,Mostafa Nouman,UUv4PCu07nzDzS5fBAVEV5xQ,48600
UCqUDTb9DmDVB5iNl9kJlR8g,Kai Bax,UUqUDTb9DmDVB5iNl9kJlR8g,14000
UCQxaIHZBGxK9i1nb2UiDWgA,Emma Jane Lefebvre,UUQxaIHZBGxK9i1nb2UiDWgA,410000
UCtsFi4xrS3-wbkWxXLIOPaw,Flick  - Multi-Social Marketing Tool,UUtsFi4xrS3-wbkWxXLIOPaw,17900
UC2nwWrZ4EBtsIqAESh4WOJw,She Run the World,UU2nwWrZ4EBtsIqAESh4WOJw,4180
UC0Uk7jwxvvpDZKc3S8HNaog,The FUNemployed Family,UU0Uk7jwxvvpDZKc3S8HNaog,1030
UCojEXrCBzO-cP2N5YlRcrWw,Daniel Krafft,UUojEXrCBzO-cP2N5YlRcrWw,2130000
UCJr9XCbcQo7LSOXDSp7RF0Q,ArtPlacer App,UUJr9XCbcQo7LSOXDSp7RF0Q,537
UC8TbVmdeKJ-YFJYscPDlohA,Bryson Gulley,UU8TbVmdeKJ-YFJYscPDlohA,33
UCLvYriJb9m7zpHbRD25cAKw,Rafael Di Furia - Not Your Average Globetrotter,UULvYriJb9m7zpHbRD25cAKw,25800
UC6Vz5Rp5VNJGihU5mOtbgyA,Beth Gould,UU6Vz5Rp5VNJGihU5mOtbgyA,10300
UCbLNDozrwvZcOpBzGbFMC-Q,Mr How,UUbLNDozrwvZcOpBzGbFMC-Q,1490000
UCvBGFeXbBrq3W9_0oNLJREQ,Jesse Showalter,UUvBGFeXbBrq3W9_0oNLJREQ,329000
UCewMTclBJZPaNEfbf-qYMGA,JackSucksAtLife,UUewMTclBJZPaNEfbf-qYMGA,3940000
UCVOTBwF0vnSxMRIbfSE_K_g,Labour Law Advisor,UUVOTBwF0vnSxMRIbfSE_K_g,4300000
UCR-Npv5zUXt_noYvVpdGZ_g,Learn Wise Corner,UUR-Npv5zUXt_noYvVpdGZ_g,17
UCdzjj4Jc4rLWKsY_1ytlM9w,Samia Shahid,UUdzjj4Jc4rLWKsY_1ytlM9w,3
UCTQuKo8v0PaPCvk5aRxc_Yg,Charlie Chang,UUTQuKo8v0PaPCvk5aRxc_Yg,1040000
UCqhIneOM6_0d4-44teZEI1A,Lauren Ellen Barlow,UUqhIneOM6_0d4-44teZEI1A,44
UCS5Oz6CHmeoF7vSad0qqXfw,DanTDM,UUS5Oz6CHmeoF7vSad0qqXfw,27600000
UC3k3floOm_HtKOv0l6JU-xQ,Nomad Capitalist,UU3k3floOm_HtKOv0l6JU-xQ,672000
UCaLWFSBdr1rcajXH08pZxeQ,MarkIQ_Ed1ts,UUaLWFSBdr1rcajXH08pZxeQ,35900
UCh2uFpljujhO2UL-E023BTg,Roel of Malalag,UUh2uFpljujhO2UL-E023BTg,286000
UC1ZAcO7lphneN6q2f2lX56w,Realbesty Entertainment,UU1ZAcO7lphneN6q2f2lX56w,1370
UCXv17jkvy5Ye763BRY030tQ,Jason PTE,UUXv17jkvy5Ye763BRY030tQ,111
UCjgd9P6kXQzEeLrKJsppkfA,Roshan Yadav ,UUjgd9P6kXQzEeLrKJsppkfA,57700
UCR-foyF-C6VuAlwy3KZMkgA,Dr. Vivek Bindra: Motivational Speaker,UUR-foyF-C6VuAlwy3KZMkgA,21000000
UCKLymyiZn1czIBpTOLNmZTQ,𝗧𝗵𝗲 𝗗𝗶𝗴𝗶𝘁𝗮𝗹 𝗔𝗻𝘀𝗵,UUKLymyiZn1czIBpTOLNmZTQ,454
UCTHYkLP05LlfFrWohUyW9Sw,Online Tech Reviews,UUTHYkLP05LlfFrWohUyW9Sw,5890
UCSx2BrVVoDTl3abpWge_XPw,Olorunloba Adebiyi,UUSx2BrVVoDTl3abpWge_XPw,16
UC72nGq979LhORxO6-M-k4KA,BIGVU,UU72nGq979LhORxO6-M-k4KA,16100
UCMX8ljHpD28rN7N0YZvZ5TA,vulcancoder,UUMX8ljHpD28rN7N0YZvZ5TA,25
UCrPCjTuJsO4l7y7HCUV-4eQ,7 Day Social Realtor,UUrPCjTuJsO4l7y7HCUV-4eQ,27
UCbhc-5m41djRfCLDMTn-1FA,Namita Sawant-Rajput Podcast,UUbhc-5m41djRfCLDMTn-1FA,8080
UCsXX90HdNkqBe7ORIY4-PXQ,Quirky Quest,UUsXX90HdNkqBe7ORIY4-PXQ,9920
UCr6hHjMNvgQxErQ1ZJV4drw,We Make Creators,UUr6hHjMNvgQxErQ1ZJV4drw,926000
UC2gdXA4n6_yEHos7CyQk7rA,Upcoming World,UU2gdXA4n6_yEHos7CyQk7rA,731000
UC6YjT1TJaANveVGQ4vl1CIg,Jenny Hoyos,UU6YjT1TJaANveVGQ4vl1CIg,1460000
UCi3vty0zan65vZEVR1tmIgw,Life with Vicx,UUi3vty0zan65vZEVR1tmIgw,668
UCBFVZnvhnqkIgwPBjlf2F_g,Junnu Ki TECH,UUBFVZnvhnqkIgwPBjlf2F_g,1580000
UCfo8l0mgO_eleaditz0EClA,Jahrein,UUfo8l0mgO_eleaditz0EClA,635000
UCMu5fw7MYKLf_TKLkkLQJmA,Alex Ulbin,UUMu5fw7MYKLf_TKLkkLQJmA,29600
